"mBSmBD","mDmBD","mSmBD","mZDmBD","mZSmBD","wBDmBD","wBSmBD","wDmBD","wSmBD","wZDmBD","wZSmBD","mDmBS","mSmBS","mZDmBS","mZSmBS","wBDmBS","wBSmBS","wDmBS","wSmBS","wZDmBS","wZSmBS","mSmD","mZDmD","mZSmD","wBDmD","wBSmD","wDmD","wSmD","wZDmD","wZSmD","mZDmS","mZSmS","wBDmS","wBSmS","wDmS","wSmS","wZDmS","wZSmS","mZSmZD","wBDmZD","wBSmZD","wDmZD","wSmZD","wZDmZD","wZSmZD","wBDmZS","wBSmZS","wDmZS","wSmZS","wZDmZS","wZSmZS","wBSwBD","wDwBD","wSwBD","wZDwBD","wZSwBD","wDwBS","wSwBS","wZDwBS","wZSwBS","wSwD","wZDwD","wZSwD","wZDwS","wZSwS","wZSwZD","Glottocode"
0.333333333333333,1,0.833333333333333,0,0.333333333333333,0,0.333333333333333,1,0.833333333333333,0,0.333333333333333,1,0.5,0.333333333333333,0,0.333333333333333,0,1,0.5,0.333333333333333,0,0.833333333333333,1,1,1,1,0,0.833333333333333,1,1,0.833333333333333,0.5,0.833333333333333,0.5,0.833333333333333,0,0.833333333333333,0.5,0.333333333333333,0,0.333333333333333,1,0.833333333333333,0,0.333333333333333,0.333333333333333,0,1,0.5,0.333333333333333,0,0.333333333333333,1,0.833333333333333,0,0.333333333333333,1,0.5,0.333333333333333,0,0.833333333333333,1,1,0.833333333333333,0.5,0.333333333333333,"bret1244"
0,1,0.8,0,0,0,0,1,0.8,0,0,1,0.8,0,0,0,0,1,0.8,0,0,0.8,1,1,1,1,0,0.8,1,1,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0,0,0,1,0.8,0,0,0,0,1,0.8,0,0,0,1,0.8,0,0,1,0.8,0,0,0.8,1,1,0.8,0.8,0,"budu1248"
0,0.352941176470588,0.294117647058824,0.235294117647059,0.235294117647059,0.588235294117647,0.588235294117647,0.352941176470588,0.294117647058824,0.588235294117647,0.588235294117647,0.352941176470588,0.294117647058824,0.235294117647059,0.235294117647059,0.588235294117647,0.588235294117647,0.352941176470588,0.294117647058824,0.588235294117647,0.588235294117647,0.176470588235294,0.411764705882353,0.411764705882353,0.588235294117647,0.588235294117647,0,0.176470588235294,0.705882352941177,0.705882352941177,0.235294117647059,0.235294117647059,0.529411764705882,0.529411764705882,0.176470588235294,0,0.647058823529412,0.647058823529412,0,0.588235294117647,0.588235294117647,0.411764705882353,0.235294117647059,0.705882352941177,0.705882352941177,0.588235294117647,0.588235294117647,0.411764705882353,0.235294117647059,0.705882352941177,0.705882352941177,0,0.588235294117647,0.529411764705882,0.352941176470588,0.352941176470588,0.588235294117647,0.529411764705882,0.352941176470588,0.352941176470588,0.176470588235294,0.705882352941177,0.705882352941177,0.647058823529412,0.647058823529412,0,"buku1249"
0.2,0.8,0.9,0,0.2,0,0.2,0.8,0.9,0,0.2,0.8,0.8,0.2,0,0.2,0,0.8,0.8,0.2,0,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.9,0.8,0.9,0.8,0.8,0,0.9,0.8,0.2,0,0.2,0.8,0.9,0,0.2,0.2,0,0.8,0.8,0.2,0,0.2,0.8,0.9,0,0.2,0.8,0.8,0.2,0,0.8,0.8,0.8,0.9,0.8,0.2,"bulg1262"
0,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0,0,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0,0,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0.444444444444444,0.777777777777778,0.777777777777778,0.555555555555556,0.555555555555556,0,0.444444444444444,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.555555555555556,0.555555555555556,0.444444444444444,0,0.777777777777778,0.777777777777778,0,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0,0,0.666666666666667,0.666666666666667,0.777777777777778,0.777777777777778,0,0,0,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0.444444444444444,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0,"cent1972"
0,0.888888888888889,0.888888888888889,0,0,0,0,0.888888888888889,0.888888888888889,0,0,0.888888888888889,0.888888888888889,0,0,0,0,0.888888888888889,0.888888888888889,0,0,0.444444444444444,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0,0.444444444444444,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.444444444444444,0,0.888888888888889,0.888888888888889,0,0,0,0.888888888888889,0.888888888888889,0,0,0,0,0.888888888888889,0.888888888888889,0,0,0,0.888888888888889,0.888888888888889,0,0,0.888888888888889,0.888888888888889,0,0,0.444444444444444,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0,"cent2142"
0.25,0.5,0.5,0,0.25,0,0.25,0.5,0.5,0,0.25,0.75,0.5,0.25,0,0.25,0,0.75,0.5,0.25,0,0.25,0.5,0.75,0.5,0.75,0,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0,0.5,0.5,0.25,0,0.25,0.5,0.5,0,0.25,0.25,0,0.75,0.5,0.25,0,0.25,0.5,0.5,0,0.25,0.75,0.5,0.25,0,0.25,0.5,0.75,0.5,0.5,0.25,"cham1309"
0.714285714285714,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,0,0.714285714285714,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,0,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,1,0.714285714285714,0.714285714285714,0.714285714285714,0,0.714285714285714,1,0.714285714285714,0.571428571428571,0,0.285714285714286,0.571428571428571,0.714285714285714,0,0.571428571428571,0,0.571428571428571,0.714285714285714,0.714285714285714,1,0.571428571428571,0,0.571428571428571,0.285714285714286,0.571428571428571,0.714285714285714,0,0.571428571428571,0,0.714285714285714,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.714285714285714,1,0.714285714285714,0.571428571428571,0,0.571428571428571,"chen1255"
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,"chib1270"
0.857142857142857,0.571428571428571,0.714285714285714,0,0,0,0.857142857142857,0.571428571428571,0.714285714285714,0,0,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.714285714285714,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0,0.714285714285714,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.714285714285714,0,0.714285714285714,0.714285714285714,0,0,0.857142857142857,0.571428571428571,0.714285714285714,0,0,0,0.857142857142857,0.571428571428571,0.714285714285714,0,0,0.857142857142857,0.571428571428571,0.714285714285714,0,0,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.714285714285714,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0,"chim1301"
0.166666666666667,0.833333333333333,0.583333333333333,0,0.166666666666667,0,0.166666666666667,0.833333333333333,0.583333333333333,0,0.166666666666667,0.75,0.583333333333333,0.166666666666667,0,0.166666666666667,0,0.75,0.583333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.75,0.833333333333333,0.75,0,0.833333333333333,0.833333333333333,0.75,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.833333333333333,0,0.583333333333333,0.583333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.583333333333333,0,0.166666666666667,0.166666666666667,0,0.75,0.583333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.583333333333333,0,0.166666666666667,0.75,0.583333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.75,0.583333333333333,0.583333333333333,0.166666666666667,"chip1261"
0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0,0.6,0.6,0,0,0,0.8,0.6,0,0,0,0,0.8,0.6,0,0,0,0.8,0.6,0,0,0.8,0.6,0,0,0.8,0.8,0.8,0.6,0.6,0,"chir1284"
0.454545454545455,0,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0,0.454545454545455,0,0.454545454545455,0.454545454545455,0,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.454545454545455,0,0.454545454545455,0,0.454545454545455,0.545454545454545,0.545454545454545,0.545454545454545,0.545454545454545,0,0.454545454545455,0,0.454545454545455,0.727272727272727,0.727272727272727,0.727272727272727,0.727272727272727,0.454545454545455,0,0.454545454545455,0,0,0,0,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,0,0,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,0,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,0.545454545454545,0.727272727272727,0.454545454545455,0,0.454545454545455,0.454545454545455,0,0.454545454545455,"chok1245"
0.25,1,0.625,0,0.25,0,0.25,1,0.625,0,0.25,0.875,0.375,0.25,0,0.25,0,0.875,0.375,0.25,0,0.875,1,0.875,1,0.875,0,0.875,1,0.875,0.625,0.375,0.625,0.375,0.875,0,0.625,0.375,0.25,0,0.25,1,0.625,0,0.25,0.25,0,0.875,0.375,0.25,0,0.25,1,0.625,0,0.25,0.875,0.375,0.25,0,0.875,1,0.875,0.625,0.375,0.25,"chur1257"
0.555555555555556,0.777777777777778,0.555555555555556,0.444444444444444,0.333333333333333,0.333333333333333,0.333333333333333,0.888888888888889,0.444444444444444,0,0.444444444444444,0.777777777777778,0.666666666666667,0.555555555555556,0.444444444444444,0.444444444444444,0.444444444444444,0.777777777777778,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.666666666666667,0.888888888888889,0.777777777777778,0.777777777777778,0.222222222222222,0.888888888888889,0.777777777777778,0.888888888888889,0.444444444444444,0.444444444444444,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.666666666666667,0.555555555555556,0.444444444444444,0.555555555555556,0.444444444444444,0.444444444444444,0.888888888888889,0.444444444444444,0.333333333333333,0.444444444444444,0,0.777777777777778,0.555555555555556,0.333333333333333,0.555555555555556,0.777777777777778,0.555555555555556,0.333333333333333,0.555555555555556,0.888888888888889,0.888888888888889,0.888888888888889,0.444444444444444,0,0.444444444444444,"cint1239"
0,0.0909090909090909,0.0909090909090909,0,0,0.363636363636364,0.363636363636364,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0.0909090909090909,0.0909090909090909,0,0,0.363636363636364,0.363636363636364,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.727272727272727,0.272727272727273,0.272727272727273,0.272727272727273,0.0909090909090909,0.0909090909090909,0.272727272727273,0.272727272727273,0.727272727272727,0.272727272727273,0.272727272727273,0.272727272727273,0,0.363636363636364,0.363636363636364,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.363636363636364,0.636363636363636,0.363636363636364,0.363636363636364,0.363636363636364,0,0.545454545454545,0,0,0,0.545454545454545,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,0,0,0,"coca1259"
0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0,0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0,0.555555555555556,0,0.555555555555556,0.888888888888889,0.555555555555556,0,1,0.666666666666667,0.555555555555556,0.666666666666667,0.555555555555556,0,1,0.666666666666667,0.555555555555556,0.777777777777778,0.888888888888889,0.777777777777778,0.888888888888889,1,0,0.777777777777778,0.888888888888889,0.555555555555556,0,0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0.555555555555556,0,0.555555555555556,0.888888888888889,0.555555555555556,0,0.555555555555556,0.666666666666667,0.777777777777778,0,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0,1,0.666666666666667,0.555555555555556,0.777777777777778,0.888888888888889,0.555555555555556,"cofa1242"
0,0.8,0.6,0.6,0.6,0,0,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0,0,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0,0.6,0.6,0,0.6,0.6,0.8,0.6,0,0,0.6,0.6,0.8,0.6,0,0,0,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0,"coma1245"
0.4,0.8,1,0,0.4,0,0.4,0.8,1,0,0.4,1,0.6,0.4,0,0.4,0,1,0.6,0.4,0,0.8,0.8,1,0.8,1,0,0.8,0.8,1,1,0.6,1,0.6,0.8,0,1,0.6,0.4,0,0.4,0.8,1,0,0.4,0.4,0,1,0.6,0.4,0,0.4,0.8,1,0,0.4,1,0.6,0.4,0,0.8,0.8,1,1,0.6,0.4,"corn1251"
0,0.75,0.625,0.75,0.625,0.625,0.625,0.75,0.625,0,0,0.75,0.625,0.75,0.625,0.625,0.625,0.75,0.625,0,0,0.125,0.375,0.5,0.75,0.75,0,0.125,0.75,0.75,0.5,0.375,0.625,0.625,0.125,0,0.625,0.625,0.125,0.875,0.875,0.375,0.5,0.75,0.75,0.75,0.75,0.5,0.375,0.625,0.625,0,0.75,0.625,0.625,0.625,0.75,0.625,0.625,0.625,0.125,0.75,0.75,0.625,0.625,0,"cube1242"
0.555555555555556,0.555555555555556,0.555555555555556,0,0.666666666666667,0,0.555555555555556,0.555555555555556,0.555555555555556,0,0.666666666666667,0.777777777777778,0.444444444444444,0.555555555555556,0.666666666666667,0.555555555555556,0,0.777777777777778,0.444444444444444,0.555555555555556,0.666666666666667,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0.777777777777778,0,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0.777777777777778,0.555555555555556,0.444444444444444,0.555555555555556,0,0.555555555555556,0.777777777777778,0.666666666666667,0,0.555555555555556,0.555555555555556,0.555555555555556,0,0.666666666666667,0.666666666666667,0.666666666666667,0.888888888888889,0.777777777777778,0.666666666666667,0,0.555555555555556,0.555555555555556,0.555555555555556,0,0.666666666666667,0.777777777777778,0.444444444444444,0.555555555555556,0.666666666666667,0.555555555555556,0.555555555555556,0.888888888888889,0.555555555555556,0.777777777777778,0.666666666666667,"czec1258"
0.6,0.2,0.6,0,0.6,0,0.6,0.2,0.6,0,0.6,0.6,0,0.6,0,0.6,0,0.6,0,0.6,0,0.6,0.2,0.6,0.2,0.6,0,0.6,0.2,0.6,0.6,0,0.6,0,0.6,0,0.6,0,0.6,0,0.6,0.2,0.6,0,0.6,0.6,0,0.6,0,0.6,0,0.6,0.2,0.6,0,0.6,0.6,0,0.6,0,0.6,0.2,0.6,0.6,0,0.6,"dand1238"
0.5,0.833333333333333,0.833333333333333,0,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,1,0.666666666666667,0.5,0,0.5,0,1,0.666666666666667,0.5,0,1,0.833333333333333,1,0.833333333333333,1,0,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,1,0,0.833333333333333,0.666666666666667,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,0.5,0,1,0.666666666666667,0.5,0,0.5,0.833333333333333,0.833333333333333,0,0.5,1,0.666666666666667,0.5,0,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.5,"dani1285"
0.285714285714286,0.571428571428571,0.857142857142857,0.285714285714286,0.571428571428571,0,0.285714285714286,0.571428571428571,0.857142857142857,0.285714285714286,0.571428571428571,0.785714285714286,0.571428571428571,0.571428571428571,0.285714285714286,0.285714285714286,0,0.785714285714286,0.571428571428571,0.571428571428571,0.285714285714286,0.285714285714286,0.428571428571429,0.642857142857143,0.571428571428571,0.785714285714286,0,0.285714285714286,0.428571428571429,0.642857142857143,0.714285714285714,0.428571428571429,0.857142857142857,0.571428571428571,0.285714285714286,0,0.714285714285714,0.428571428571429,0.285714285714286,0.285714285714286,0.571428571428571,0.428571428571429,0.714285714285714,0,0.285714285714286,0.571428571428571,0.285714285714286,0.642857142857143,0.428571428571429,0.285714285714286,0,0.285714285714286,0.571428571428571,0.857142857142857,0.285714285714286,0.571428571428571,0.785714285714286,0.571428571428571,0.571428571428571,0.285714285714286,0.285714285714286,0.428571428571429,0.642857142857143,0.714285714285714,0.428571428571429,0.285714285714286,"dari1249"
0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0,0.833333333333333,1,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,1,0.166666666666667,0,0.833333333333333,0.833333333333333,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,"dhar1248"
0,0.7,0.5,0.3,0.3,0,0,0.7,0.5,0.3,0.3,0.7,0.5,0.3,0.3,0,0,0.7,0.5,0.3,0.3,0.7,0.8,0.8,0.7,0.7,0,0.7,0.8,0.8,0.7,0.7,0.5,0.5,0.7,0,0.7,0.7,0,0.3,0.3,0.8,0.7,0,0,0.3,0.3,0.8,0.7,0,0,0,0.7,0.5,0.3,0.3,0.7,0.5,0.3,0.3,0.7,0.8,0.8,0.7,0.7,0,"ding1239"
0,0.666666666666667,0.5,0,0,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.666666666666667,0.5,0,0,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,0,0.333333333333333,0.333333333333333,0,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0,0.5,0.333333333333333,0,0,0.5,0.333333333333333,0,0,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0,"dogr1252"
0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0,0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0.857142857142857,0.571428571428571,0.571428571428571,0,0.571428571428571,0,0.857142857142857,0.571428571428571,0.571428571428571,0,0.857142857142857,0.571428571428571,0.857142857142857,0.571428571428571,0.857142857142857,0,0.857142857142857,0.571428571428571,0.857142857142857,0.714285714285714,0.571428571428571,0.714285714285714,0.571428571428571,0.857142857142857,0,0.714285714285714,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0.571428571428571,0,0.857142857142857,0.571428571428571,0.571428571428571,0,0.571428571428571,0.571428571428571,0.714285714285714,0,0.571428571428571,0.857142857142857,0.571428571428571,0.571428571428571,0,0.857142857142857,0.571428571428571,0.857142857142857,0.714285714285714,0.571428571428571,0.571428571428571,"dutc1256"
0.133333333333333,0.8,0.866666666666667,0,0.133333333333333,0,0.133333333333333,0.8,0.866666666666667,0,0.133333333333333,0.8,0.866666666666667,0.133333333333333,0,0.133333333333333,0,0.8,0.866666666666667,0.133333333333333,0,0.266666666666667,0.8,0.8,0.8,0.8,0,0.266666666666667,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.266666666666667,0,0.866666666666667,0.866666666666667,0.133333333333333,0,0.133333333333333,0.8,0.866666666666667,0,0.133333333333333,0.133333333333333,0,0.8,0.866666666666667,0.133333333333333,0,0.133333333333333,0.8,0.866666666666667,0,0.133333333333333,0.8,0.866666666666667,0.133333333333333,0,0.266666666666667,0.8,0.8,0.866666666666667,0.866666666666667,0.133333333333333,"east1436"
0.416666666666667,1,0.75,0,0.416666666666667,0,0.416666666666667,1,0.75,0,0.416666666666667,0.833333333333333,0.5,0.416666666666667,0,0.416666666666667,0,0.833333333333333,0.5,0.416666666666667,0,0.75,1,0.833333333333333,1,0.833333333333333,0,0.75,1,0.833333333333333,0.75,0.5,0.75,0.5,0.75,0,0.75,0.5,0.416666666666667,0,0.416666666666667,1,0.75,0,0.416666666666667,0.416666666666667,0,0.833333333333333,0.5,0.416666666666667,0,0.416666666666667,1,0.75,0,0.416666666666667,0.833333333333333,0.5,0.416666666666667,0,0.75,1,0.833333333333333,0.75,0.5,0.416666666666667,"east2283"
0.3,0.9,0.9,0,0.3,0,0.3,0.9,0.9,0,0.3,0.7,0.7,0.3,0,0.3,0,0.7,0.7,0.3,0,0.6,0.9,0.7,0.9,0.7,0,0.6,0.9,0.7,0.9,0.7,0.9,0.7,0.6,0,0.9,0.7,0.3,0,0.3,0.9,0.9,0,0.3,0.3,0,0.7,0.7,0.3,0,0.3,0.9,0.9,0,0.3,0.7,0.7,0.3,0,0.6,0.9,0.7,0.9,0.7,0.3,"east2295"
0.714285714285714,0.428571428571429,0.857142857142857,0,0.714285714285714,0,0.714285714285714,0.428571428571429,0.857142857142857,0,0.714285714285714,0.857142857142857,0.428571428571429,0.714285714285714,0,0.714285714285714,0,0.857142857142857,0.428571428571429,0.714285714285714,0,0.571428571428571,0.428571428571429,0.857142857142857,0.428571428571429,0.857142857142857,0,0.571428571428571,0.428571428571429,0.857142857142857,0.857142857142857,0.428571428571429,0.857142857142857,0.428571428571429,0.571428571428571,0,0.857142857142857,0.428571428571429,0.714285714285714,0,0.714285714285714,0.428571428571429,0.857142857142857,0,0.714285714285714,0.714285714285714,0,0.857142857142857,0.428571428571429,0.714285714285714,0,0.714285714285714,0.428571428571429,0.857142857142857,0,0.714285714285714,0.857142857142857,0.428571428571429,0.714285714285714,0,0.571428571428571,0.428571428571429,0.857142857142857,0.857142857142857,0.428571428571429,0.714285714285714,"east2328"
